ResponseId,Age,EdLevel,Country
30035,25-34 years old,Bachelor,Canada
30036,18-24 years old,Secondary School,Switzerland
30039,25-34 years old,Secondary School,Spain
30041,25-34 years old,Bachelor,United Kingdom
30045,18-24 years old,Bachelor,India
30055,25-34 years old,Bachelor,United States
30063,25-34 years old,Some College,United States
30072,35-44 years old,Some College,United States
30076,Under 18 years old,Secondary School,Czech Republic
30077,35-44 years old,Master,United Kingdom
30080,25-34 years old,Bachelor,Nigeria
30083,25-34 years old,Secondary School,Italy
30086,25-34 years old,Master,Serbia
30087,25-34 years old,Master,United Kingdom
30089,25-34 years old,Master,France
30091,25-34 years old,Master,United States
30094,18-24 years old,Some College,United States
30098,35-44 years old,Bachelor,Finland
30100,25-34 years old,Bachelor,United States
30101,18-24 years old,Secondary School,Italy
30105,25-34 years old,Bachelor,Romania
30110,18-24 years old,Bachelor,Germany
30112,25-34 years old,Bachelor,Italy
30115,18-24 years old,Bachelor,Mexico
30117,25-34 years old,Bachelor,Mexico
30118,Prefer not to say,Doctorate,Sri Lanka
30121,Under 18 years old,Secondary School,India
30124,25-34 years old,Master,Sudan
30130,18-24 years old,Primary School,United States
30131,25-34 years old,Bachelor,United States
30132,35-44 years old,Doctorate,United States
30133,25-34 years old,Bachelor,Norway
30134,25-34 years old,Bachelor,United States
30147,18-24 years old,Master,Argentina
30152,35-44 years old,Bachelor,United States
30153,25-34 years old,Doctorate,Germany
30157,25-34 years old,Doctorate,France
30160,35-44 years old,Master,Denmark
30162,25-34 years old,Bachelor,United States
30168,35-44 years old,Some College,Spain
30170,25-34 years old,Bachelor,United States
30176,18-24 years old,Secondary School,India
30177,45-54 years old,Associate,Canada
30179,45-54 years old,Some College,Venezuela
30181,25-34 years old,Bachelor,United States
30182,25-34 years old,Master,Germany
30183,35-44 years old,Master,United Kingdom
30192,45-54 years old,Master,Finland
30194,18-24 years old,Some College,Kenya
30195,25-34 years old,Secondary School,Germany
30196,45-54 years old,Master,United States
30199,18-24 years old,Some College,Brazil
30200,45-54 years old,Some College,United States
30201,25-34 years old,Bachelor,United States
30205,25-34 years old,Bachelor,Mexico
30208,25-34 years old,Master,Poland
30209,18-24 years old,Master,United Kingdom
30210,18-24 years old,Some College,Brazil
30213,18-24 years old,Bachelor,United Kingdom
30215,25-34 years old,Master,Turkey
30216,18-24 years old,Some College,Germany
30218,35-44 years old,Bachelor,Indonesia
30221,25-34 years old,Some College,United Kingdom
30234,35-44 years old,Other,South Africa
30235,18-24 years old,Master,Italy
30243,18-24 years old,Secondary School,Poland
30248,35-44 years old,Master,United States
30251,Under 18 years old,Primary School,Russia
30267,25-34 years old,Bachelor,United States
30269,25-34 years old,Bachelor,Canada
30271,25-34 years old,Bachelor,United States
30274,18-24 years old,Secondary School,Brazil
30280,Under 18 years old,Some College,United States
30281,25-34 years old,Some College,Germany
30283,55-64 years old,Bachelor,United States
30288,25-34 years old,Bachelor,Pakistan
30289,18-24 years old,Bachelor,United Kingdom
30293,35-44 years old,Doctorate,Canada
30295,25-34 years old,Bachelor,United States
30302,35-44 years old,Bachelor,Argentina
30309,45-54 years old,Master,India
30311,35-44 years old,Master,United States
30312,35-44 years old,Doctorate,United States
30313,25-34 years old,Bachelor,United States
30317,35-44 years old,Some College,Italy
30319,35-44 years old,Master,Belarus
30328,35-44 years old,Bachelor,United States
30330,35-44 years old,Doctorate,United States
30331,35-44 years old,Bachelor,United States
30344,45-54 years old,Master,Serbia
30351,35-44 years old,Master,United States
30352,45-54 years old,Bachelor,United States
30353,18-24 years old,Bachelor,India
30363,25-34 years old,Bachelor,Ecuador
30365,25-34 years old,Bachelor,Dominican Republic
30366,18-24 years old,Bachelor,Kenya
30369,18-24 years old,Secondary School,United States
30370,18-24 years old,Bachelor,India
30371,35-44 years old,Secondary School,Portugal
30372,25-34 years old,Master,United States
30373,25-34 years old,Secondary School,United States
30376,25-34 years old,Master,United Kingdom
30378,25-34 years old,Bachelor,Ethiopia
30382,25-34 years old,Master,Brazil
30384,25-34 years old,Associate,Turkey
30387,25-34 years old,Bachelor,India
30389,Prefer not to say,Bachelor,United States
30391,18-24 years old,Other,Spain
30398,25-34 years old,Bachelor,Canada
30399,35-44 years old,Bachelor,United States
30401,18-24 years old,Bachelor,Ecuador
30407,18-24 years old,Bachelor,Iran
30414,55-64 years old,Associate,United States
30416,18-24 years old,Bachelor,Brazil
30419,25-34 years old,Bachelor,United States
30422,25-34 years old,Master,United Kingdom
30423,45-54 years old,Associate,United States
30428,35-44 years old,Bachelor,United States
30431,25-34 years old,Bachelor,Turkey
30434,55-64 years old,Associate,United States
30435,45-54 years old,Bachelor,United Kingdom
30436,18-24 years old,Bachelor,South Africa
30439,45-54 years old,Doctorate,United Kingdom
30440,18-24 years old,Bachelor,United States
30442,45-54 years old,Doctorate,Argentina
30446,45-54 years old,Master,Germany
30453,45-54 years old,Doctorate,United States
30455,55-64 years old,Bachelor,Canada
30465,18-24 years old,Bachelor,Brazil
30477,25-34 years old,Bachelor,United States
30478,35-44 years old,Bachelor,Germany
30489,35-44 years old,Doctorate,Saudi Arabia
30493,25-34 years old,Master,United States
30496,18-24 years old,Secondary School,Russia
30498,25-34 years old,Associate,United States
30501,35-44 years old,Master,United States
30514,25-34 years old,Bachelor,United States
30534,Under 18 years old,Primary School,Poland
30540,35-44 years old,Bachelor,Netherlands
30541,35-44 years old,Bachelor,United States
30547,18-24 years old,Some College,Russia
30556,35-44 years old,Some College,Czech Republic
30561,25-34 years old,Bachelor,Italy
30562,35-44 years old,Bachelor,United States
30563,35-44 years old,Secondary School,Sweden
30564,35-44 years old,Some College,Brazil
30566,35-44 years old,Master,Switzerland
30572,55-64 years old,Some College,United States
30582,45-54 years old,Master,Malta
30585,18-24 years old,Some College,Russia
30593,35-44 years old,Bachelor,Germany
30595,35-44 years old,Bachelor,United States
30600,25-34 years old,Doctorate,Chile
30602,45-54 years old,Master,United States
30608,25-34 years old,Master,United States
30610,45-54 years old,Master,Belgium
30614,25-34 years old,Bachelor,Canada
30616,25-34 years old,Some College,United States
30620,25-34 years old,Bachelor,Netherlands
30625,25-34 years old,Bachelor,United Kingdom
30631,25-34 years old,Bachelor,Chile
30632,25-34 years old,Associate,Germany
30633,35-44 years old,Doctorate,United States
30634,25-34 years old,Bachelor,Switzerland
30637,45-54 years old,Bachelor,Netherlands
30638,25-34 years old,Bachelor,Brazil
30639,25-34 years old,Bachelor,Turkey
30644,25-34 years old,Doctorate,Italy
30647,35-44 years old,Doctorate,Argentina
30654,35-44 years old,Primary School,United States
30663,25-34 years old,Associate,Italy
30664,25-34 years old,Bachelor,United States
30665,35-44 years old,Bachelor,Mexico
30666,35-44 years old,Bachelor,Germany
30670,35-44 years old,Bachelor,Poland
30672,45-54 years old,Some College,United States
30673,18-24 years old,Bachelor,Germany
30677,35-44 years old,Master,Brazil
30678,25-34 years old,Master,Germany
30679,18-24 years old,Bachelor,Tunisia
30681,35-44 years old,Doctorate,Mexico
30686,45-54 years old,Bachelor,United Kingdom
30688,25-34 years old,Bachelor,Kenya
30696,25-34 years old,Some College,Brazil
30699,35-44 years old,Master,Italy
30701,25-34 years old,Bachelor,Brazil
30706,35-44 years old,Some College,Canada
30709,35-44 years old,Secondary School,Germany
30710,45-54 years old,Secondary School,Slovakia
30711,25-34 years old,Bachelor,Iran
30712,25-34 years old,Bachelor,Brazil
30713,45-54 years old,Other,United Kingdom
30716,25-34 years old,Bachelor,France
30718,35-44 years old,Some College,Austria
30722,35-44 years old,Secondary School,Germany
30723,35-44 years old,Bachelor,Switzerland
30726,25-34 years old,Master,Turkey
30729,35-44 years old,Master,Spain
30730,18-24 years old,Bachelor,United States
30734,35-44 years old,Bachelor,Azerbaijan
30736,55-64 years old,Bachelor,United States
30737,35-44 years old,Bachelor,United States
30741,55-64 years old,Bachelor,United States
30742,25-34 years old,Bachelor,Brazil
30745,25-34 years old,Bachelor,Israel
30750,18-24 years old,Master,United States
30760,18-24 years old,Bachelor,Romania
30763,18-24 years old,Bachelor,Finland
30766,35-44 years old,Bachelor,United States
30767,25-34 years old,Bachelor,United States
30769,18-24 years old,Bachelor,Pakistan
30770,18-24 years old,Secondary School,Poland
30771,45-54 years old,Master,Germany
30773,35-44 years old,Secondary School,Germany
30774,45-54 years old,Some College,Australia
30775,25-34 years old,Bachelor,United States
30777,25-34 years old,Bachelor,United States
30780,35-44 years old,Bachelor,Austria
30785,25-34 years old,Bachelor,United States
30795,18-24 years old,Some College,Brazil
30796,25-34 years old,Bachelor,United States
30801,25-34 years old,Bachelor,Brazil
30803,18-24 years old,Associate,United States
30808,18-24 years old,Bachelor,Germany
30812,45-54 years old,Bachelor,United States
30813,18-24 years old,Associate,United States
30815,25-34 years old,Doctorate,Brazil
30817,45-54 years old,Master,Australia
30819,45-54 years old,Bachelor,Germany
30826,25-34 years old,Some College,Israel
30830,18-24 years old,Bachelor,Iran
30831,35-44 years old,Master,United States
30832,25-34 years old,Bachelor,United States
30839,25-34 years old,Bachelor,United States
30845,18-24 years old,Bachelor,United States
30850,18-24 years old,Some College,United States
30855,35-44 years old,Doctorate,United Kingdom
30857,45-54 years old,Master,Germany
30860,65 years or older,Master,United States
30862,18-24 years old,Bachelor,Turkey
30864,55-64 years old,Doctorate,Japan
30868,25-34 years old,Some College,Estonia
30869,18-24 years old,Some College,Brazil
30871,18-24 years old,Secondary School,United States
30878,25-34 years old,Bachelor,Romania
30879,45-54 years old,Bachelor,New Zealand
30881,35-44 years old,Bachelor,Sweden
30882,45-54 years old,Primary School,United States
30883,45-54 years old,Bachelor,France
30884,25-34 years old,Some College,Lithuania
30891,45-54 years old,Bachelor,Colombia
30895,35-44 years old,Bachelor,United States
30896,25-34 years old,Bachelor,United States
30910,45-54 years old,Master,United States
30911,35-44 years old,Bachelor,United States
30916,45-54 years old,Bachelor,Australia
30922,25-34 years old,Some College,Germany
30928,35-44 years old,Associate,Netherlands
30931,45-54 years old,Master,France
30932,25-34 years old,Bachelor,United States
30934,18-24 years old,Bachelor,United States
30935,35-44 years old,Bachelor,United States
30944,35-44 years old,Bachelor,United States
30945,25-34 years old,Some College,Argentina
30947,35-44 years old,Master,France
30948,35-44 years old,Master,New Zealand
30949,18-24 years old,Some College,United States
30950,25-34 years old,Bachelor,Mexico
30952,25-34 years old,Bachelor,United States
30954,35-44 years old,Bachelor,Australia
30955,45-54 years old,Master,United States
30958,25-34 years old,Primary School,Israel
30960,25-34 years old,Bachelor,United Kingdom
30963,18-24 years old,Bachelor,Australia
30966,18-24 years old,Bachelor,Ukraine
30967,18-24 years old,Bachelor,Bulgaria
30971,45-54 years old,Master,Nigeria
30972,35-44 years old,Bachelor,United States
30977,18-24 years old,Bachelor,Canada
30982,25-34 years old,Doctorate,Tunisia
30984,55-64 years old,Master,Ireland
30986,25-34 years old,Master,Ukraine
30989,25-34 years old,Bachelor,Canada
30990,35-44 years old,Bachelor,Italy
30994,25-34 years old,Master,United States
30996,35-44 years old,Secondary School,Spain
30997,35-44 years old,Bachelor,United States
30999,35-44 years old,Some College,United States
31001,25-34 years old,Bachelor,Côte d'Ivoire
31006,18-24 years old,Some College,Finland
31009,18-24 years old,Bachelor,Romania
31010,35-44 years old,Master,United States
31012,18-24 years old,Bachelor,United States
31021,45-54 years old,Bachelor,United States
31025,35-44 years old,Secondary School,Serbia
31027,35-44 years old,Bachelor,Australia
31028,25-34 years old,Bachelor,United States
31029,25-34 years old,Some College,Austria
31031,35-44 years old,Doctorate,United Kingdom
31033,35-44 years old,Associate,Turkey
31049,25-34 years old,Bachelor,Brazil
31050,18-24 years old,Associate,Brazil
31056,18-24 years old,Bachelor,New Zealand
31057,25-34 years old,Bachelor,United States
31066,Under 18 years old,Bachelor,South Korea
31069,45-54 years old,Bachelor,United States
31073,35-44 years old,Bachelor,United Kingdom
31080,25-34 years old,Secondary School,Argentina
31083,55-64 years old,Some College,United States
31084,18-24 years old,Bachelor,India
31085,18-24 years old,Bachelor,Brazil
31086,25-34 years old,Doctorate,Brazil
31091,18-24 years old,Some College,Mexico
31095,25-34 years old,Bachelor,South Korea
31097,18-24 years old,Some College,Canada
31099,25-34 years old,Bachelor,Dominican Republic
31100,35-44 years old,Some College,Canada
31104,Under 18 years old,Secondary School,Chile
31106,25-34 years old,Associate,Malaysia
31110,25-34 years old,Master,China
31113,18-24 years old,Bachelor,United States
31114,35-44 years old,Bachelor,China
31117,25-34 years old,Primary School,China
31118,35-44 years old,Bachelor,Estonia
31120,35-44 years old,Bachelor,Canada
31122,25-34 years old,Master,Canada
31135,18-24 years old,Bachelor,Colombia
31140,35-44 years old,Bachelor,United States
31146,25-34 years old,Bachelor,New Zealand
31150,18-24 years old,Some College,United States
31155,25-34 years old,Bachelor,Uganda
31158,45-54 years old,Bachelor,United States
31159,25-34 years old,Bachelor,South Korea
31160,18-24 years old,Bachelor,Dominican Republic
31162,35-44 years old,Secondary School,United States
